cyl point: [-10.134066, -34.997773, -0.394834] | cyl dist: 65.538701 
cyl point: [-9.870843, -34.997773, -0.394834] | cyl dist: 65.498821 
cyl point: [-9.870843, -34.997773, -0.394834] | cyl dist: 65.498821 
cyl point: [-9.607621, -34.997773, -0.394834] | cyl dist: 65.459967 
cyl point: [-9.607621, -34.997773, -0.394834] | cyl dist: 65.459967 
cyl point: [-9.344398, -34.997773, -0.394834] | cyl dist: 65.422141 
cyl point: [-9.344398, -34.997773, -0.394834] | cyl dist: 65.422141 
cyl point: [-9.081176, -34.997773, -0.394834] | cyl dist: 65.385344 
cyl point: [-9.081176, -34.997773, -0.394834] | cyl dist: 65.385344 
cyl point: [-8.817953, -34.997773, -0.394834] | cyl dist: 65.349579 
cyl point: [-8.817953, -34.997773, -0.394834] | cyl dist: 65.349579 
cyl point: [-8.554731, -34.997773, -0.394834] | cyl dist: 65.314848 
cyl point: [-8.554731, -34.997773, -0.394834] | cyl dist: 65.314848 
cyl point: [-8.291508, -34.997773, -0.394834] | cyl dist: 65.281151 
cyl point: [-8.291508, -34.997773, -0.394834] | cyl dist: 65.281151 
cyl point: [-8.028286, -34.997773, -0.394834] | cyl dist: 65.248490 
cyl point: [-8.028286, -34.997773, -0.394834] | cyl dist: 65.248490 
cyl point: [-7.765063, -34.997773, -0.394834] | cyl dist: 65.216868 
cyl point: [-7.765063, -34.997773, -0.394834] | cyl dist: 65.216868 
cyl point: [-7.501841, -34.997773, -0.394834] | cyl dist: 65.186285 
cyl point: [-7.501841, -34.997773, -0.394834] | cyl dist: 65.186285 
cyl point: [-7.238618, -34.997773, -0.394834] | cyl dist: 65.156743 
cyl point: [-7.238618, -34.997773, -0.394834] | cyl dist: 65.156743 
cyl point: [-6.975396, -34.997773, -0.394834] | cyl dist: 65.128243 
cyl point: [-6.975396, -34.997773, -0.394834] | cyl dist: 65.128243 
cyl point: [-6.712173, -34.997773, -0.394834] | cyl dist: 65.100787 
cyl point: [-6.712173, -34.997773, -0.394834] | cyl dist: 65.100787 
cyl point: [-6.448951, -34.997773, -0.394834] | cyl dist: 65.074376 
cyl point: [-6.448951, -34.997773, -0.394834] | cyl dist: 65.074376 
cyl point: [-6.185728, -34.997773, -0.394834] | cyl dist: 65.049012 
cyl point: [-6.185728, -34.997773, -0.394834] | cyl dist: 65.049012 
cyl point: [-5.922506, -34.997773, -0.394834] | cyl dist: 65.024695 
